Date,Executive Headline,Summary,Source URL,Source,category
07-01-2026,Volvo begins pre-sales of ES90 in Malaysia,The battery-powered sedan will be assembled locally from Q1.,https://www.just-auto.com/news/volvo-begins-pre-sales-of-es90-in-malaysia/,Just Auto,automakers
07-01-2026,Nvidia to launch its AI-based autonomous technology in 2026,The Nvidia Drive AGX system to make its debut in the Mercedes CLA this year.,https://www.just-auto.com/news/nvidia-to-launch-its-ai-based-autonomous-technology-in-2026/,Just Auto,government
07-01-2026,Garmin and Meta unveil Neural Band integration for in-vehicle systems,Meta’s Neural Band is a wrist-worn device designed to translate neural signals generated by wrist muscles into digital commands.,https://www.just-auto.com/news/garmin-and-meta-unveil-neural-band/,Just Auto,government
07-01-2026,US light vehicle market grows in 2025 despite December decline,"According to preliminary estimates, US light vehicle (LV) sales fell by 2. 5% year-on-year (YoY) in December, to 1. 47 million units.",https://www.just-auto.com/industry-data/us-light-vehicle-market-grows-in-2025-despite-december-decline/,Just Auto,government
07-01-2026,NXP unveils S32N7 processor series to centralize AI and core vehicle functions,"Press Release, 7 January 2026 At CES 2026, NXP Semiconductors introduced its S32N7 super-integration processor series, designed to centralize and digitalize core vehicle functions from propulsion and vehicle dynamics to body, gateway, and safety domains. Built on a 5 nm foundation, the S32N7 series allows automakers to simplify vehicle architectures, reduce hardware modules, and cut total ….",https://telematicswire.net/nxp-unveils-s32n7-processor-series-to-centralize-ai-and-core-vehicle-functions/,Telematics Wire,suppliers
07-01-2026,ZF & Qualcomm team up to deliver scalable ADAS compute platform,"Press Release, 7 January 2026 German automotive supplier ZF and semiconductor leader Qualcomm Technologies have unveiled a new scalable Advanced Driver Assistance System (ADAS) platform designed to accelerate the development and deployment of smart driving features in software‑defined vehicles. The collaboration revealed at CES 2026 in Las Vegas pairs ZF’s ProAI automotive supercomputer with Qualcomm’s Snapdragon ….",https://telematicswire.net/zf-qualcomm-team-up-to-deliver-scalable-adas-compute-platform/,Telematics Wire,suppliers
07-01-2026,Aptiv’s gen 6 ADAS platform set to power future trucks & buses in India,"Press Release, 7 January 2026 Aptiv PLC has announced a major new deal with a leading commercial vehicle manufacturer in India to supply its Gen 6 Advanced Driver Assistance System (ADAS) for upcoming trucks and buses, marking the company’s first ADAS collaboration with an Indian OEM. This scalable, turn‑key safety solution is tailored to address the ….",https://telematicswire.net/aptivs-gen-6-adas-platform-set-to-power-future-trucks-buses-in-india/,Telematics Wire,government
07-01-2026,Visteon unveils flexible NVIDIA-powered compute module to boost AI cockpit & ADAS development,"Press Release, 7 January 2026 At CES 2026 in Las Vegas, automotive tech leader Visteon Corporation announced a groundbreaking new compute solution designed to help automakers deploy advanced in-vehicle AI features and driver assist technologies more easily and cost-effectively. The AI-ADAS Compute Module, built in partnership with NVIDIA, offers a single, scalable platform that OEMs ….",https://telematicswire.net/visteon-unveils-flexible-nvidia-powered-compute-module-to-boost-ai-cockpit-adas-development/,Telematics Wire,suppliers
07-01-2026,Visteon brings software-defined mobility to life at CES 2026,"Press Release, 7 January 2026 At CES 2026 in Las Vegas, automotive tech specialist Visteon Corporation delivered its most ambitious and immersive showcase yet, highlighting real-world technologies that are shaping the future of mobility. Far from concept prototypes, the company demonstrated production-ready solutions across AI computing, intelligent cockpit systems, advanced displays, connectivity platforms and electrification ….",https://telematicswire.net/visteon-brings-software-defined-mobility-to-life-at-ces-2026/,Telematics Wire,suppliers
07-01-2026,Elektrobit accelerates Software-Defined Vehicle cockpit development with new EB civion suite,"Press Release, 7 January 2026 Elektrobit has introduced EB civion, a new suite of software solutions designed to help automakers speed up the creation of digital cockpits for software-defined vehicles (SDVs) while improving control over their supply chains. Unveiled at CES 2026 in Las Vegas, the platform brings together cloud-native tools, modular software and ready-to-integrate ….",https://telematicswire.net/elektrobit-accelerates-software-defined-vehicle-cockpit-development-with-new-eb-civion-suite/,Telematics Wire,suppliers
07-01-2026,Elon Musk shows total ignorance of Tesla’s current falling sales trajectory,"Days after Tesla released dismal 2025 sales numbers, CEO Elon Musk took to twitter to not only overestimate the company’s current production numbers, but to wrongly claim that they are “rising” after two years of declines. more….",https://electrek.co/2026/01/06/elon-musk-shows-total-ignorance-of-teslas-current-falling-sales-trajectory/,Electrek,government
06-01-2026,"Tesla tanks in Europe, Geely eyes the US, and CES 2026 kicks off in Las Vegas","On today’s all-consuming episode of Quick Charge, we’ve got some quick takes from the 2026 Consumer Electronics Show. One of the largest tech and mobility trade shows on the planet, CES has already seen advanced AI, a drone you can ride, advanced AI, and more. more….",https://electrek.co/2026/01/06/tesla-tanks-in-europe-geely-eyes-the-us-and-ces-2026-kicks-off-in-las-vegas/,Electrek,government
06-01-2026,These were the best-selling EVs in the US in 2025 outside of Tesla,"Despite slower sales in the final few months of 2025, most automakers reported higher overall EV sales in the US. These were the best-selling models outside of Tesla. more….",https://electrek.co/2026/01/06/best-selling-evs-us-2025-outside-tesla/,Electrek,government
06-01-2026,The Kia EV3 is a small electric SUV doing big things,"Kia’s low-cost electric SUV crushed it in its first full year of sales. The EV3 may be small, but it’s already having a big impact on sales. more….",https://electrek.co/2026/01/06/kia-ev3-small-electric-suv-doing-big-things/,Electrek,automakers
06-01-2026,Tesla sued over family killed in tragic Model X crash as ‘flood’ of lawsuits keep opening,"A new lawsuit has been filed against Tesla following a tragic accident in Idaho that killed four family members, with the plaintiffs blaming the automaker’s Autosteer and driver-assist features for veering the Model X into an oncoming truck. This is just the latest in a wave of lawsuits hitting Tesla after the automaker lost its first major Autopilot trial last year. Warning: this is a heartbreaking story. more….",https://electrek.co/2026/01/06/tesla-sued-over-family-killed-in-tragic-model-x-crash-as-flood-of-lawsuits-keep-opening/,Electrek,automakers
06-01-2026,"CATL EV batteries significantly outperform rivals in degradation, MS tests shows",CATL is the world’s largest electric vehicle battery maker for a reason. New tests from Morgan Stanley show CATL’s EV batteries significantly outperformed the competition with the lowest degradation. more….,https://electrek.co/2026/01/06/catl-ev-batteries-significantly-outperform-rivals-degradation/,Electrek,suppliers
06-01-2026,"Jackery New Year Sale returns HomePower 3600 Plus station to $1,519, Autel AC Elite Home 50A Smar...","This week’s Tuesday Green Deals is being headlined by the ongoing Jackery New Year Sale with up to 53% discounts across a collection of power stations, as well as a bonus 5% savings on orders over $1,500. One notable deal we spotted is the HomePower 3600 Plus Portable Power Station that beats its Black Friday and Christmas pricing and lands at the second-lowest rate of $1,519, among others. We also spotted Autel’s advanced MaxiCharger AC Elite Home 50A Smart AI Level 2 EV Charger hitting a new $.",https://electrek.co/2026/01/06/jackery-new-year-sale-autel-smart-ai-ev-charger-more/,Electrek,government
06-01-2026,GM sold more than twice as many EVs in the US as Ford in 2025,"Ford’s electric vehicle sales took a hit in 2025 after scaling back plans, including ending production of the F-150 Lightning. more….",https://electrek.co/2026/01/06/gm-sold-twice-as-many-evs-as-ford-2025/,Electrek,government
06-01-2026,Autel Energy launches MaxiCharger EV charger with integrated app-free credit card payments,"Autel Energy has launched its new MaxiCharger AC Single configuration for US markets, featuring an integrated Nayax Uno Mini payment device. This upgrade delivers app-free credit card payment capabilities directly at the charger and is aimed at accelerating large-scale AC charging deployments in sectors such as destination, workplace, hospitality, fleet and multi-family residential applications. The. Read more ».",https://chargedevs.com/newswire/autel-energy-launches-maxicharger-ev-charger-with-integrated-app-free-credit-card-payments/,ChargedEVs,suppliers
06-01-2026,"Tesla’s full 2025 data from Europe is in, and it is a total bloodbath","The data is in for Tesla’s full year 2025 in Europe, and frankly, it’s a bloodbath across most major markets. There’s a single exception, and Tesla can’t count on it in 2026. more….",https://electrek.co/2026/01/06/tesla-full-2025-data-europe-total-bloodbath/,Electrek,government
06-01-2026,Allegro MicroSystems expands gate driver portfolio to simplify 800 V SiC power design,"Allegro MicroSystems has released its AHV85003 and AHV85043 isolated gate driver chipset, expanding its Power-Thru isolated gate driver portfolio. This chipset joins Allegro’s existing AHV85311 integrated solution, forming a product ecosystem for high-voltage silicon carbide (SiC) designs in EVs, data centers and other systems. Allegro says that this new offering addresses the challenge of power. Read more ».",https://chargedevs.com/newswire/the-tech/allegro-microsystems-expands-gate-driver-portfolio-to-simplify-800-v-sic-power-design/,ChargedEVs,suppliers
06-01-2026,Top US carmaker selects Mobileye ADAS tech,The unnamed company plans to integrate EyeQ6H-based Surround ADAS as standard on a broad range of volume and premium models built on software-defined vehicle platforms.,https://www.just-auto.com/news/us-carmaker-selects-mobileye/,Just Auto,government
06-01-2026,"Honda and Sony will deliver their first EV in 2026, but this SUV may be an even bigger hit","Honda and Sony will begin delivering their first co-developed EV, the Afeela 1, later this year. The joint venture revealed a new electric SUV prototype that could steal the spotlight. more….",https://electrek.co/2026/01/06/honda-sony-deliver-first-ev-2026-followed-by-suv/,Electrek,automakers
06-01-2026,Bosch releases new update to make stolen e-bikes (almost) unusable,"E-bike theft is one of those problems that never really goes away. Those of us who have been victims of it will never really forget that feeling. Of course, good locks can help, and GPS trackers might assist in getting a stolen bike back. But once a bike is stolen, the real incentive for thieves is simple: resale. And that’s exactly the problem Bosch is aiming to tackle with a new software update unveiled at CES 2026.",https://electrek.co/2026/01/06/bosch-releases-new-update-to-make-stolen-e-bikes-almost-unusable/,Electrek,government
06-01-2026,Chinese auto giant Geely to announce entry into US EV market within 2-3 years,"Geely is at CES this week, giving journalists test drives in the Chinese EVs from the various brands it owns. And it dropped a bit of a bomb about its plans to enter the US market, still leaving some wiggle room, but signaling a more concrete intention than we’ve heard yet. more….",https://electrek.co/2026/01/05/chinese-auto-giant-geely-to-announce-entry-into-us-ev-market-within-2-3-years/,Electrek,government
06-01-2026,"Nvidia unveils open-source AI for autonomous driving, ships in Mercedes-Benz CLA in Q1 2026","Nvidia (NVDA) held its CES 2026 keynote today, and as expected, Jensen Huang dropped a massive amount of news on the autonomous driving front. The biggest takeaway. Nvidia is moving beyond just “perceiving” the road to “reasoning” about it with a new family of open-source models called Alpamayo, which will power new autonomous and driver-assistance features. Starting with Mercedes-Benz as soon as this quarter. more….",https://electrek.co/2026/01/05/nvidia-unveils-open-source-ai-for-autonomous-driving-ships-in-mercedes-benz-cla-in-q1-2026/,Electrek,government
06-01-2026,"BEVs take 1/3 of new car sales in UK in December, already meeting 2026 target","Battery electric vehicles accounted for a third of new car sales in December in the UK, right on target to meet or exceed the government’s 33% target for EV adoption in 2026, showing how policy can lead to goals getting met even when industry complains they are impossible. more….",https://electrek.co/2026/01/05/bevs-take-1-3-of-new-car-sales-in-uk-in-december-already-meeting-2026-target/,Electrek,government
05-01-2026,Costco just launched a stackable discount on Cadillac EV models,"Costco Auto Program is back with fresh, limited-time Cadillac EV deals for members, available now through March 2, 2026. Even better, the Costco discount stacks with other manufacturer incentives, making a good deal even better. So, if you’re in the market for an electric Cadillac, then this is like finding (a good chunk of) money in your jeans pocket. more….",https://electrek.co/2026/01/05/costco-just-launched-a-stackable-discount-on-cadillac-ev-models/,Electrek,government
05-01-2026,"Lucid, Uber, and Nuro unveil production-intent Gravity robotaxi with road testing underway","Six months after Uber announced a new business venture with Lucid Group and Nuro to deploy tens of thousands of self-driving Gravity SUVs, the three companies have unveiled their production-intent robotaxi design. The purpose-built Gravity robotaxi is on display at CES in Las Vegas this week, and we’ve learned on-road testing is already underway. View more in the videos below. more….",https://electrek.co/2026/01/05/lucid-uber-nuro-unveil-production-intent-gravity-robotaxi/,Electrek,automakers
05-01-2026,Tesla rolls out 0% financing to boost declining sales as Hyundai sets records,"In this first, thrilling Quick Charge episode of the new year we’ve got declining Tesla sales in China and the US, a rare 0% financing deal on a new Model Y, and a brand-new EV sales champion was crowned in 2025. more….",https://electrek.co/2026/01/05/tesla-rolls-out-0-financing-to-goose-sales-as-hyundai-sets-records/,Electrek,automakers
05-01-2026,"Genesis outsold Infiniti in the US in 2025, now it’s closing in on Lincoln and Acura","Hyundai’s luxury brand outsold Nissan’s Infiniti in the US last year, selling over 80,000 vehicles for the first time. Now, Genesis is closing in on Lincoln and Acura. more….",https://electrek.co/2026/01/05/genesis-outsold-infiniti-us-2025-closes-in-on-lincoln/,Electrek,government
05-01-2026,"Autel rolls out app-free card readers across 100,000 EV chargers","Autel Energy is upgrading its US EV charging lineup with built-in readers that accept credit card payments, and it’s not a small undertaking. The company says about 100,000 of its EV chargers across North America and Europe are slated to get embedded payment technology by the end of 2026. more….",https://electrek.co/2026/01/05/autel-rolls-out-app-free-card-readers-across-100000-ev-chargers/,Electrek,suppliers
05-01-2026,"Volkswagen’s 2025 US sales: EVs up, everything else down","Volkswagen of America released its 2025 year-end sales report today, showing that every single one of its fossil-fueled models went down in sales year-over-year, and both of its EV models went up in sales. more….",https://electrek.co/2026/01/05/vws-2025-us-sales-evs-up-everything-else-down/,Electrek,government
05-01-2026,"GM remains #2 EV seller as Cadillac leads luxury market, Chevy Equinox sales near 58K","Despite fewer models sold in the fourth quarter, GM outpaced Ford to remain the #2 EV seller in the US, behind Tesla. more….",https://electrek.co/2026/01/05/gm-remains-2-ev-seller-cadillac-leads-luxury-chevy-grows/,Electrek,automakers
05-01-2026,Tesla hits trademark roadblock for ‘Cybercab’ due to squatter (and its own incompetence),"Tesla’s naming strategy for its autonomous vehicles has been, frankly, a bit of a mess since the “We, Robot” event back in October 2024, but now it is running into another issue trying to secure the ‘Cybercab’ trademark. more….",https://electrek.co/2026/01/05/tesla-hits-trademark-roadblock-for-cybercab-due-squatter-incompetence/,Electrek,automakers
05-01-2026,"Honda Prologue sales reached nearly 40,000 in 2025 with deep discounts","The Honda Prologue was one of the most popular EVs in the US in 2025, even after December sales crashed 88%. more….",https://electrek.co/2026/01/05/honda-prologue-sales-hit-nearly-40000-2025-big-discounts/,Electrek,automakers
05-01-2026,"Kia sold +800,000 vehicles in the US for the first time in 2025, but EVs faced a different fate","Kia had another record-breaking sales year in the US, selling over 800,000 vehicles for the first time. Despite higher hybrid and SUV sales, Kia’s EVs told a different story. more….",https://electrek.co/2026/01/05/kia-sold-800000-vehicles-in-the-us-for-first-time-2025/,Electrek,government
05-01-2026,Hyundai goes ‘5 for 5’ in 2025 with another record sales year,"Hyundai closed out 2025 strong, posting its fifth straight year of record retail sales in the US. With new vehicles and tech arriving in 2026, the company expects another big year. more….",https://electrek.co/2026/01/05/hyundai-goes-5-for-5-2025-another-record-sales-year/,Electrek,automakers
05-01-2026,"Tesla is starting to get squeezed by competition in China, confirms first year of sales decline","We finally have the full picture for Tesla’s 2025 out of Giga Shanghai, and while the headline wholesale numbers look spectacular, digging into the data reveals a significant milestone we’ve been warning about for months: Tesla’s domestic growth story in China has hit a wall. more….",https://electrek.co/2026/01/05/tesla-squeezed-by-competition-in-china-confirms-first-year-sales-decline/,Electrek,government
05-01-2026,Lucid (LCID) beats the odds after Q4 production surges more than 100%,"Lucid Motors (LCID) bucked the trend in the fourth quarter, reporting strong growth in production and deliveries. more….",https://electrek.co/2026/01/05/lucid-lcid-beats-odds-q4-production-surges-100/,Electrek,automakers
04-01-2026,The electric minivan Dodge dealers need already exists – just not here,"Last week, I argued that Dodge was wasting its time building muscle cars and hiring “badassadors,” and that what the brand needed to change its fortunes was a new electric minivan. That van already exists. Meet the Leapmotor D99. more….",https://electrek.co/2026/01/04/the-electric-minivan-dodge-dealers-need-already-exists-just-not-here/,Electrek,government
04-01-2026,"Jackery unveils rugged portable power station, solar gazebo, autonomous solar robot","Jackery has just pulled the wraps off its newest portable power station, the Explorer 1500 Ultra, and it’s aiming squarely at people who actually use these things outside – not just those who keep them pristine in a garage for the occasional blackout. Unveiled this week at CES 2026, the new unit is designed to be tougher, lighter, and more weather-resistant than most power stations in its class, with specs showing how Jackery is leaning hard into real-world use cases. Beyond just portable power,.",https://electrek.co/2026/01/04/jackery-unveils-rugged-portable-power-station-solar-gazebo-autonomous-solar-robot/,Electrek,government
02-01-2026,Solid-state EV batteries take another big step forward in China,China introduced its first national standard for solid-state EV batteries as the “holy grail” of battery tech moves closer toward mass production. more….,https://electrek.co/2026/01/02/solid-state-ev-batteries-big-step-forward-china/,Electrek,government
02-01-2026,Hyundai and Kia win big with South Korea’s new support for EVs,Hyundai and Kia gained an edge over surging Chinese brands like BYD after South Korea raised subsidies and introduced additional policies to support EVs. more….,https://electrek.co/2026/01/02/hyundai-kia-win-big-south-koreas-new-support-for-evs/,Electrek,automakers
02-01-2026,"US offshore wind backlash grows as Empire, Revolution Wind sue Trump admin",Two more offshore wind developers are suing the Trump administration after it abruptly ordered construction to stop on offshore wind projects that were already nearing completion. more….,https://electrek.co/2026/01/02/us-offshore-wind-backlash-grows-as-empire-revolution-wind-sue-trump-admin/,Electrek,government
02-01-2026,"Podcast: Tesla Q4 deliveries, BYD secures BEV crown, Cybercab spotted, and more","In the Electrek Podcast, we discuss the most popular news in the world of sustainable transport and energy. In this week’s episode, we discuss Tesla’s Q4 deliveries, BYD securing the BEV crown, the Cybercab being spotted, and more. more….",https://electrek.co/2026/01/02/podcast-tesla-q4-deliveries-byd-secures-bev-crown-cybercab-spotted-and-more/,Electrek,automakers
02-01-2026,"BYD officially crushes Tesla in all-electric sales for 2025, secures global BEV crown","After years of trading quarterly blows, BYD has officially overtaken Tesla as the world’s largest manufacturer of all-electric vehicles (BEVs) for the full year of 2025. And it wasn’t even close. more….",https://electrek.co/2026/01/02/byd-crushes-tesla-all-electric-sales-for-2025-secures-global-bev-crown/,Electrek,government
02-01-2026,"Aventon New Year Sale takes up to $500 off legacy + new e-bikes for lows from $999, Autel 50A sma...","We’re kicking off 2026’s Green Deals led by the Aventon New Year Sale with up to $500 off e-bikes – many of which are continuing their previous 2025 holiday lows, like the Aventure 3 All-Terrain Smart e-bike at $1,799. Right behind it we have Heybike’s New Year e-bike sale with up to $800 savings starting from $999, as well as Autel’s Sierra Blue and Snow White MaxiCharger Home 50A Smart Level 2 EV Chargers at their $398 low, Jackery’s Explorer 600 v2 deals, Greenworks’ zero-turn riding mower, a.",https://electrek.co/2026/01/02/aventon-aventure-3-e-bike-autel-smart-ev-charger-heybike-more/,Electrek,automakers
02-01-2026,"Lucid (LCID) took ‘quite a few’ Rivian trade-ins in 2025, but most were still Tesla","Lucid Motors (LCID) saw “quite a few” trade-ins from Rivian (RIVN) this past year, but most were from Tesla (TSLA) owners. more….",https://electrek.co/2026/01/02/lucid-took-quite-a-few-rivian-trade-ins-but-most-were-still-tesla/,Electrek,automakers
02-01-2026,Tesla (TSLA) releases Q4 delivery results: confirms decline in sales is accelerating,Tesla (TSLA) has released its Q4 2025 and full-year 2025 delivery and production results. The results confirmed that Tesla had its second consecutive full year of decline in electric vehicle deliveries. And the decline is accelerating. more….,https://electrek.co/2026/01/02/tesla-tsla-releases-q4-delivery-results/,Electrek,automakers
01-01-2026,"Hyundai is jumping into the race for smaller, more affordable EVs","The IONIQ 3 is set to arrive as a smaller sibling to the IONIQ 5, but it will look a little different from other Hyundai EVs. more….",https://electrek.co/2026/01/01/hyundai-jumping-into-race-for-smaller-more-affordable-evs/,Electrek,automakers
09-01-2026,Hyundai is cutting EV prices again,"Hyundai’s electric vehicles are already among the most affordable you can get your hands on. To kick off the new year, Hyundai is slashing EV prices again with new deals and promotions. more….",https://electrek.co/2026/01/09/hyundai-cutting-ev-prices-again/,Electrek,automakers
09-01-2026,The Jeep Wrangler 4xe is dead along with these two other Stellantis plug-in hybrids,"The plug-in hybrid Jeep Wrangler 4xe is getting axed as Stellantis kills off all of its PHEVs in North America. Meanwhile, one of its all-electric vehicles may face the same fate. more….",https://electrek.co/2026/01/09/jeep-wrangler-4xe-dead-all-stellantis-phevs/,Electrek,automakers
09-01-2026,"Podcast: battery holy grail too good to be true, NVIDIA open sources self-driving, Tesla Model Y ...","In the Electrek Podcast, we discuss the most popular news in the world of sustainable transport and energy. In this week’s episode, we discuss a battery holy grail too good to be true, NVIDIA open sourcing self-driving, Tesla Model Y ‘Standard’ Long Range, and more. more….",https://electrek.co/2026/01/09/podcast-battery-holy-grail-too-good-to-be-true-nvidia-open-sources-self-driving-tesla-model-y-standard/,Electrek,automakers
09-01-2026,"Tenways Wayfarer e-bike with free $366 bundle at $1,899 low, Ride1Up + Aventon legacy e-bikes up ...","Leading this week’s Friday Green Deals is the new Tenways Wayfarer Cruiser e-bike with $366 in FREE bundled gear at an $1,899 low. What’s more, we also have three of Aventon’s popular legacy e-bikes at the lowest prices of the last year – all at $1,499, as well as Ride1Up’s New Year Sale with up to $600 e-bike savings starting from $995. There’s also a collection of Bluetti power stations and bundles with exclusive savings, as well as a collection of EcoFlow’s RIVER series of power stations, a n.",https://electrek.co/2026/01/09/tenways-wayfarer-e-bike-1899-low-ride1up-aventon-e-bikes-more/,Electrek,automakers
09-01-2026,"Kia reveals three new GT EVs, two sporty electric SUVs and a hot hatch","The Kia GT moniker is getting electrified. Kia unveiled three (well, four really) new electric GT models at the Brussels Motor Show, including two sporty new SUVs and an EV hot hatch. Here’s our first look. more….",https://electrek.co/2026/01/09/kia-reveals-two-sporty-electric-suvs-and-ev-hot-hatch/,Electrek,automakers
09-01-2026,"Tesla launches ‘Standard’ Model Y Long Range in Europe, and non-Long Range in Canada","Tesla has launched a new “Standard” Model Y Long Range in Europe and a non-long range version in Canada, bringing another more affordable version of its best-selling electric SUV to these markets. The simultaneous launch in the two markets separated by an ocean is due to Model Y vehicles in Canada actually coming from Europe. Tesla’s trim name-scheming is starting to get a bit complicated. more….",https://electrek.co/2026/01/09/tesla-launches-standard-model-y-long-range-in-europe-non-long-range-canada/,Electrek,government
09-01-2026,The Mazda CX-6e Is A Bold Electric SUV Aimed At The Tesla Model Y,The Japanese automaker is finally warming up to electric vehicles with help from its Chinese partner.,https://insideevs.com/news/783964/mazda-cx6e-electric-suv-tesla-model-y/,Inside EVs,automakers
09-01-2026,Toyota has an electric pickup? Meet the Hilux BEV,The Hilux has gone electric. Toyota’s best-selling pickup made its European debut in electric form for the first time at the Brussels Motor Show. more….,https://electrek.co/2026/01/09/toyota-electric-pickup-images/,Electrek,automakers
09-01-2026,Electrified shipping moves beyond the pilot phase: CATL’s batteries operating in 900 ships and ve...,"Chinese battery giant CATL is exploring an ocean of opportunities. As Michael Barnard reports in CleanTechnica, the company’s batteries and energy management systems are already operating in roughly 900 ships and vessels. This isn’t just a measure of CATL’s dominance, but an indication that maritime decarbonization is well underway—based on existing electrification technology. “Shipping is. Read more ».",https://chargedevs.com/newswire/electrified-shipping-moves-beyond-the-pilot-phase-catls-batteries-operating-in-900-ships-and-vessels/,ChargedEVs,suppliers
09-01-2026,Voltpost partners with EVSE to deploy lamppost EV chargers in the US,"Lamppost charging specialist Voltpost has announced a strategic partnership with EVSE LLC, a subsidiary of Control Module Inc. Connecticut-based EVSE is manufacturing Voltpost’s next-generation lamppost EV charger, the Voltpost Air. EVSE has executed several successful pilot projects with municipalities and utilities, including the Los Angeles Bureau of Street Lighting. Voltpost’s lamppost EV charger is designed. Read more ».",https://chargedevs.com/newswire/voltpost-partners-with-evse-to-deploy-lamppost-ev-chargers-in-the-us/,ChargedEVs,government
09-01-2026,"Hyundai’s new electric van is big enough for nine, but this EV may end up being the bigger hit","Hyundai’s new electric people mover can fit up to nine passengers. The Staria is Hyundai’s biggest EV to date, but this small electric car is coming soon that will likely be an even bigger hit. more….",https://electrek.co/2026/01/09/hyundais-electric-van-seats-nine-this-ev-may-be-bigger-hit/,Electrek,automakers
09-01-2026,The Zeekr 7GT Raises The Bar For All EVs In Europe,Zeekr’s electric wagon is the continent's fastest-charging EV with a peak rating of 480 kW.,https://insideevs.com/news/783940/zeekr-7gt-eveurope-debut/,Inside EVs,government
09-01-2026,"Elon Musk’s xAI tells investors it will build AI for Tesla Optimus, amid breach of fiduciary duty...","In a move that completely undermines the “Tesla is an AI company” narrative, Elon Musk’s private startup, xAI, has reportedly told investors that it plans to build the AI to power Tesla’s Optimus robot. This new development comes from a Bloomberg report detailing xAI’s widening losses and massive cash burn. According to the report, xAI executives explicitly told investors that their goal is to “develop self-sufficient AI to power robots like Tesla’s Optimus. ” This is a massive shift in the n...",https://electrek.co/2026/01/09/elon-musk-xai-build-ai-tesla-optimus-amid-breach-of-fiduciary-duty-lawsuit/,Electrek,government
09-01-2026,Kia Just Gave Its Affordable EVs More Power And Pretend Gears,"These new GT models are not as powerful as we were hoping, but they're still pretty quick and they get plenty of other upgrades.",https://insideevs.com/news/783926/kia-ev3-ev4-ev5-gt/,Inside EVs,government
09-01-2026,The Hyundai Staria EV Does What The Volkswagen ID. Buzz Can’t,The futuristic electric minivan can drive up to 248 miles on a full charge. But that’s not the best part.,https://insideevs.com/news/783932/hyundai-staria-electric-minivan-range-charging-battery/,Inside EVs,automakers
09-01-2026,GM Takes A $6 Billion Hit Thanks To EV Policy Whiplash,"Plus, China is seeking to increase its oversight on battery makers and the EVs set to break cover at the Brussel Motor show.",https://insideevs.com/news/783844/general-motors-7-billion-ev-loss/,Inside EVs,automakers
09-01-2026,Urban Foresight leads study into floating charging hubs for electric boats,"A consortium led by UK sustainability consultancy Urban Foresight has won funding from Innovate UK to lead a study called CoastalCoRRE, which will explore the concept of modular, floating electric boat charging hubs. The idea is that the portable charging hubs could help overcome the physical, electrical and environmental constraints of remote coastal locations, where. Read more ».",https://chargedevs.com/newswire/urban-foresight-leads-study-into-floating-charging-hubs-for-electric-boats/,ChargedEVs,suppliers
09-01-2026,"Kia Revealed A Tiny, Affordable EV. See The EV2",The small crossover can charge from 10% to 80% in 30 minutes. It can also send power from its battery back to the grid.,https://insideevs.com/news/783922/kia-ev2-official-range-specs-charging-images/,Inside EVs,automakers
09-01-2026,TomTom and Visteon partner on onboard conversational AI navigation,The partnership combines TomTom’s navigation software with Visteon’s expertise in cockpit electronics to create a system capable of handling complex driver requests through “natural” language.,https://www.just-auto.com/news/tomtom-visteon-conversational-ai-navigation/,Just Auto,suppliers
09-01-2026,GM to take $6bn charge after EV strategy reset,"The expected charges follow a strategic review announced in October 2025, as the automaker adjusted its EV capacity and manufacturing footprint.",https://www.just-auto.com/news/gm-6bn-charge-ev-strategy/,Just Auto,automakers
09-01-2026,Volvo targets 810 km range with upcoming EX60 electric SUV,The Swedish carmaker has released technical specifications ahead of the model’s planned debut on 21 January 2026.,https://www.just-auto.com/news/volvo-targets-ex60-810km-range/,Just Auto,automakers
09-01-2026,China’s domestic sales dip as production and exports surge,"With subsidies suspended across a wide range of regions, sales of LVs in China recorded negative growth in November.",https://www.just-auto.com/industry-data/chinas-domestic-sales-dip-as-production-and-exports-surge/,Just Auto,government
09-01-2026,"Kia unveils the tiny, urban-focused EV2, but will the US ever see it?","Kia unveiled its new compact, entry-level EV2 electric hatchback at the Brussels Motor Show this morning. It looks like a great, affordable EV… that the US may never see. more….",https://electrek.co/2026/01/09/kia-unveils-the-tiny-urban-focused-ev2-but-will-the-us-ever-see-it/,Electrek,government
09-01-2026,Blade Outboards launches affordable new electric boat motors,"Electric outboards have long been pitched as the cleaner, quieter alternative to gas motors. But according to Blade, ideology alone isn’t enough to convince boaters to switch. The numbers actually have to work, or folks won’t be able to make the switch. more….",https://electrek.co/2026/01/09/blade-outboards-launches-affordable-new-electric-boat-motors/,Electrek,automakers
09-01-2026,A Tiny Car Company Is Coming To America To Do What Tesla Wouldn’t,The perpetually delayed Tesla Roadster is still missing. Caterham’s new EV sports car fills that gap–and has a NACS port.,https://insideevs.com/news/783874/caterham-project-v-us-debut-price-specs/,Inside EVs,automakers
09-01-2026,"Congressman claims Tesla design killed at least 15, solar tax credit lives on","On today’s heated episode of Quick Charge, a US Congressman claims Tesla’s poor design caused at least 15 deaths, Elon says he’s a few billion miles away from real Full Self Driving, and Volvo teases an incredible new EX60 with 400 miles of range. more….",https://electrek.co/2026/01/08/congressman-claims-tesla-design-killed-at-least-15-solar-tax-credit-lives-on/,Electrek,automakers
