Date,Executive Headline,Summary,Source URL,Source,Cluster ID,execution_timestamp
2026-01-05,Hyundai goes ‘5 for 5’ in 2025 with another record sales year,"Hyundai closed out 2025 strong, posting its fifth straight year of record retail sales in the US. With new vehicles and tech arriving in 2026, the company expects another big year. more….",https://electrek.co/2026/01/05/hyundai-goes-5-for-5-2025-another-record-sales-year/,Electrek,76,2026-01-08T13:38:48.202216
2026-01-05,How one Chinese e-bike motor maker is building quieter electric bikes,"If you’ve spent enough time riding electric bikes, you quickly realize that power is only part of the draw. Another big part is sound – or more accurately, the lack of it. A smooth, quiet motor can make an e-bike feel refined and premium, while a buzzy, rattly drivetrain can cheapen the experience no matter how strong the specs look on paper. That’s something Bafang, one of the world’s largest e-bike motor manufacturers, says it has been focusing on for years. And after I took a trip inside thei.",https://electrek.co/2026/01/05/how-one-chinese-e-bike-motor-maker-is-building-quieter-electric-bikes/,Electrek,77,2026-01-08T13:38:48.202216
2026-01-05,"Tesla is starting to get squeezed by competition in China, confirms first year of sales decline","We finally have the full picture for Tesla’s 2025 out of Giga Shanghai, and while the headline wholesale numbers look spectacular, digging into the data reveals a significant milestone we’ve been warning about for months: Tesla’s domestic growth story in China has hit a wall. more….",https://electrek.co/2026/01/05/tesla-squeezed-by-competition-in-china-confirms-first-year-sales-decline/,Electrek,78,2026-01-08T13:38:48.202216
2026-01-05,Lucid (LCID) beats the odds after Q4 production surges more than 100%,"Lucid Motors (LCID) bucked the trend in the fourth quarter, reporting strong growth in production and deliveries. more….",https://electrek.co/2026/01/05/lucid-lcid-beats-odds-q4-production-surges-100/,Electrek,79,2026-01-08T13:38:48.202216
2026-01-04,All the EVs you can buy with 0% financing in January 2026,"Lease deals get all the hype, but a lot of people would still rather buy their vehicles. If that sounds like you, you’re in luck, because there’s a whole bunch of great EVs you can buy with 0% financing this month – including the new “affordable” Tesla Model Y Standard. more….",https://electrek.co/2026/01/04/all-the-evs-you-can-buy-with-0-financing-in-january-2026/,Electrek,80,2026-01-08T13:38:48.202216
2026-01-04,Convoy – electric semi brand SANY pairs autonomy with human experience,"Instead of betting the farm on fully self-driving trucks from the jump, Chinese equipment and heavy truck brand SANY is putting a seasoned driver in a lead vehicle with as many as four autonomous heavy trucks programmed to follow his lead. more….",https://electrek.co/2026/01/04/convoy-electric-semi-brand-sany-pairs-autonomy-with-human-experience/,Electrek,81,2026-01-08T13:38:48.202216
2026-01-04,The electric minivan Dodge dealers need already exists – just not here,"Last week, I argued that Dodge was wasting its time building muscle cars and hiring “badassadors,” and that what the brand needed to change its fortunes was a new electric minivan. That van already exists. Meet the Leapmotor D99. more….",https://electrek.co/2026/01/04/the-electric-minivan-dodge-dealers-need-already-exists-just-not-here/,Electrek,82,2026-01-08T13:38:48.202216
2026-01-04,"Jackery unveils rugged portable power station, solar gazebo, autonomous solar robot","Jackery has just pulled the wraps off its newest portable power station, the Explorer 1500 Ultra, and it’s aiming squarely at people who actually use these things outside – not just those who keep them pristine in a garage for the occasional blackout. Unveiled this week at CES 2026, the new unit is designed to be tougher, lighter, and more weather-resistant than most power stations in its class, with specs showing how Jackery is leaning hard into real-world use cases. Beyond just portable power,.",https://electrek.co/2026/01/04/jackery-unveils-rugged-portable-power-station-solar-gazebo-autonomous-solar-robot/,Electrek,83,2026-01-08T13:38:48.202216
2026-01-04,Success! High-speed wireless charging gets real at Purdue University,"For the first time in the US, a battery-electric semi truck has successfully been charged at highway speeds, and without wires thanks to a new, patent-pending system designed by a team of Purdue University engineers with support from Cummins. more….",https://electrek.co/2026/01/03/success-high-speed-wireless-charging-gets-real-at-purdue-university/,Electrek,84,2026-01-08T13:38:48.202216
2026-01-03,Electric vehicles will end oil wars – if we let them,"With the news of the US’ actions in Venezuela this morning, we are reminded again of how reducing oil demand can lead to less conflict – and electric vehicles are our best bet for doing so. more….",https://electrek.co/2026/01/03/electric-vehicles-will-end-oil-wars-if-we-let-them/,Electrek,85,2026-01-08T13:38:48.202216
2026-01-03,Vermeer soft-launches new line of electric tree care equipment,"The equipment experts at Vermeer are jumping into the electric landscaping and forestry markets with both feet following the limited launch of three all-new, all-electric equipment options for the US and European markets. more….",https://electrek.co/2026/01/03/vermeer-soft-launches-new-line-of-electric-tree-care-equipment/,Electrek,86,2026-01-08T13:38:48.202216
2026-01-03,Sandvik bringing battery-swap mining rigs to Eldorado Gold mine,Canadian mining firm Eldorado Gold is taking a big step towards decarbonizing its operations with a fresh order for ten fully electric equipment assets from the experts at Sandvik set to be deployed later this year. more….,https://electrek.co/2026/01/03/sandvik-bringing-battery-swap-mining-rigs-to-eldorado-gold-mine/,Electrek,87,2026-01-08T13:38:48.202216
2026-01-03,"Connecticut puts EV chargers at the DMV – finally, a perk","Going to the DMV is never fun, but in Connecticut, at least your EV can now get a charge while you wait. more….",https://electrek.co/2026/01/02/connecticut-ev-chargers-dmv/,Electrek,88,2026-01-08T13:38:48.202216
2026-01-02,Solid-state EV batteries take another big step forward in China,China introduced its first national standard for solid-state EV batteries as the “holy grail” of battery tech moves closer toward mass production. more….,https://electrek.co/2026/01/02/solid-state-ev-batteries-big-step-forward-china/,Electrek,89,2026-01-08T13:38:48.202216
2026-01-02,Hyundai and Kia win big with South Korea’s new support for EVs,Hyundai and Kia gained an edge over surging Chinese brands like BYD after South Korea raised subsidies and introduced additional policies to support EVs. more….,https://electrek.co/2026/01/02/hyundai-kia-win-big-south-koreas-new-support-for-evs/,Electrek,90,2026-01-08T13:38:48.202216
2026-01-02,"US offshore wind backlash grows as Empire, Revolution Wind sue Trump admin",Two more offshore wind developers are suing the Trump administration after it abruptly ordered construction to stop on offshore wind projects that were already nearing completion. more….,https://electrek.co/2026/01/02/us-offshore-wind-backlash-grows-as-empire-revolution-wind-sue-trump-admin/,Electrek,91,2026-01-08T13:38:48.202216
2026-01-02,"Podcast: Tesla Q4 deliveries, BYD secures BEV crown, Cybercab spotted, and more","In the Electrek Podcast, we discuss the most popular news in the world of sustainable transport and energy. In this week’s episode, we discuss Tesla’s Q4 deliveries, BYD securing the BEV crown, the Cybercab being spotted, and more. more….",https://electrek.co/2026/01/02/podcast-tesla-q4-deliveries-byd-secures-bev-crown-cybercab-spotted-and-more/,Electrek,92,2026-01-08T13:38:48.202216
2026-01-02,"BYD officially crushes Tesla in all-electric sales for 2025, secures global BEV crown","After years of trading quarterly blows, BYD has officially overtaken Tesla as the world’s largest manufacturer of all-electric vehicles (BEVs) for the full year of 2025. And it wasn’t even close. more….",https://electrek.co/2026/01/02/byd-crushes-tesla-all-electric-sales-for-2025-secures-global-bev-crown/,Electrek,93,2026-01-08T13:38:48.202216
2026-01-02,"Aventon New Year Sale takes up to $500 off legacy + new e-bikes for lows from $999, Autel 50A sma...","We’re kicking off 2026’s Green Deals led by the Aventon New Year Sale with up to $500 off e-bikes – many of which are continuing their previous 2025 holiday lows, like the Aventure 3 All-Terrain Smart e-bike at $1,799. Right behind it we have Heybike’s New Year e-bike sale with up to $800 savings starting from $999, as well as Autel’s Sierra Blue and Snow White MaxiCharger Home 50A Smart Level 2 EV Chargers at their $398 low, Jackery’s Explorer 600 v2 deals, Greenworks’ zero-turn riding mower, a.",https://electrek.co/2026/01/02/aventon-aventure-3-e-bike-autel-smart-ev-charger-heybike-more/,Electrek,94,2026-01-08T13:38:48.202216
2026-01-02,"Lucid (LCID) took ‘quite a few’ Rivian trade-ins in 2025, but most were still Tesla","Lucid Motors (LCID) saw “quite a few” trade-ins from Rivian (RIVN) this past year, but most were from Tesla (TSLA) owners. more….",https://electrek.co/2026/01/02/lucid-took-quite-a-few-rivian-trade-ins-but-most-were-still-tesla/,Electrek,95,2026-01-08T13:38:48.202216
2026-01-02,Volkswagen shows off the ID. Polo EV interior for the first time before its big debut,"Volkswagen is preparing to launch its new family of entry-level EVs, starting with the ID. Polo. With its official debut just around the corner, we are finally getting our first look at the revamped interior. more….",https://electrek.co/2026/01/02/volkswagen-shows-off-id-polo-ev-interior-for-first-time-video/,Electrek,96,2026-01-08T13:38:48.202216
2026-01-02,Tesla (TSLA) releases Q4 delivery results: confirms decline in sales is accelerating,Tesla (TSLA) has released its Q4 2025 and full-year 2025 delivery and production results. The results confirmed that Tesla had its second consecutive full year of decline in electric vehicle deliveries. And the decline is accelerating. more….,https://electrek.co/2026/01/02/tesla-tsla-releases-q4-delivery-results/,Electrek,97,2026-01-08T13:38:48.202216
2026-01-02,"Wheel-E Podcast: 10k mile e-bike, regen hub motors, more","This week on Electrek’s Wheel-E podcast, we discuss the most popular news stories from the world of electric bikes and other nontraditional electric vehicles. This time, that includes a new semi-recumbent e-trike, regen from hub motors, a 10,000 mile e-bike, new CA e-bike laws, Talaria Komodo, and more. more….",https://electrek.co/2026/01/02/wheel-e-podcast-10k-mile-e-bike-regen-hub-motors-more/,Electrek,98,2026-01-08T13:38:48.202216
2026-01-02,This ultra-comfortable electric trike could keep more people riding for years longer,"A new electric tricycle aimed squarely at comfort, stability, and accessibility is getting ready to hit the road, and it’s a reminder that electrification isn’t just about speed and specs – it’s also about independence. more….",https://electrek.co/2026/01/02/this-ultra-comfortable-electric-trike-could-keep-more-people-riding-for-years-longer/,Electrek,99,2026-01-08T13:38:48.202216
2026-01-02,Norway reaches 97% EV sales as EVs now outnumber diesels on its roads,"Norway has released its December and full year 2025 automotive sales numbers and the world’s leading EV haven has broken records once again. The country had previously targeted an end to fossil car sales in 2025, and it basically got there. more….",https://electrek.co/2026/01/02/norway-reaches-97-ev-sales-as-evs-now-outnumber-diesels-on-its-roads/,Electrek,100,2026-01-08T13:38:48.202216
2026-01-01,"After 10,000 miles, here’s what happened to this electric bike","One of the biggest unanswered questions for many folks considering an e-bike isn’t how a bike rides on day one, but rather how it holds up after years of daily use. Reviews and first impressions are everywhere, but genuine long-term ownership stories are surprisingly rare. That’s why a recent shared case from a rider who just crossed 10,000 miles (16,000 km) on their e-bike caught my attention. more….",https://electrek.co/2026/01/01/after-10000-miles-heres-what-happened-to-this-electric-bike/,Electrek,101,2026-01-08T13:38:48.202216
2026-01-01,"Hyundai is jumping into the race for smaller, more affordable EVs","The IONIQ 3 is set to arrive as a smaller sibling to the IONIQ 5, but it will look a little different from other Hyundai EVs. more….",https://electrek.co/2026/01/01/hyundai-jumping-into-race-for-smaller-more-affordable-evs/,Electrek,102,2026-01-08T13:38:48.202216
2026-01-10,"The new $29k 2027 Chevy Bolt is now in dealerships, get it before it’s gone again","Chevy is delivering 2027 Bolts to dealerships as we speak, bringing back the much-beloved electric hatchback which had been retired in 2023, with some nice updates but a very familiar form. But it may not last for too long – GM says this refresh is only available for a “limited time,” so get it while you can. more….",https://electrek.co/2026/01/09/the-refreshed-2027-chevy-bolt-is-hitting-dealerships-get-it-before-its-gone-again/,Electrek,0,2026-01-10T12:07:06.213917
2026-01-09,GreenPower bets on New Mexico with a new EV factory,"GreenPower Motor Company plans to open a new EV factory in southern New Mexico, adding hundreds of jobs as the state ramps up incentives and fleet electrification. more….",https://electrek.co/2026/01/09/greenpower-new-mexico-new-ev-factory/,Electrek,1,2026-01-10T12:07:06.213917
2026-01-09,California Plans To Plug The EV Tax Credit Gap With $200 Million,The state is proposing to set aside hundreds of millions of dollars in EV incentives to make up for the loss of the federal tax credit.,https://insideevs.com/news/783995/california-to-revive-ev-incentives-200-million/,Inside EVs,2,2026-01-10T12:07:06.213917
2026-01-09,Introducing Our Parents’ Guide to Technology 2026,"As a parent, how can you navigate technology, protect your children while also teaching them practical. biblical screentime habits. The post Introducing Our Parents’ Guide to Technology 2026 appeared first on Plugged In.",https://www.pluggedin.com/blog/introducing-our-parents-guide-to-technology-2026/,Plugged In,3,2026-01-10T12:07:06.213917
2026-01-09,Hyundai is cutting EV prices again,"Hyundai’s electric vehicles are already among the most affordable you can get your hands on. To kick off the new year, Hyundai is slashing EV prices again with new deals and promotions. more….",https://electrek.co/2026/01/09/hyundai-cutting-ev-prices-again/,Electrek,4,2026-01-10T12:07:06.213917
2026-01-09,Meta-backed solar surge adds 385 MW to Louisiana’s grid,Independent power producer Treaty Oak Clean Energy has closed financing and kicked off construction on two solar farms that will add 385 megawatts of renewable energy capacity to Louisiana. more….,https://electrek.co/2026/01/09/meta-backed-solar-surge-adds-385-mw-to-louisiana-grid/,Electrek,5,2026-01-10T12:07:06.213917
2026-01-09,The EVs We're Most Excited For In 2026 And Why,"From the Slate truck to the Rivian R2 to the Toyota C-HR, we discussed our favorite new EVs coming out in 2026.",https://insideevs.com/features/783988/new-future-evs-2026-podcast/,Inside EVs,6,2026-01-10T12:07:06.213917
2026-01-09,The Jeep Wrangler 4xe is dead along with these two other Stellantis plug-in hybrids,"The plug-in hybrid Jeep Wrangler 4xe is getting axed as Stellantis kills off all of its PHEVs in North America. Meanwhile, one of its all-electric vehicles may face the same fate. more….",https://electrek.co/2026/01/09/jeep-wrangler-4xe-dead-all-stellantis-phevs/,Electrek,7,2026-01-10T12:07:06.213917
2026-01-09,"Podcast: battery holy grail too good to be true, NVIDIA open sources self-driving, Tesla Model Y ...","In the Electrek Podcast, we discuss the most popular news in the world of sustainable transport and energy. In this week’s episode, we discuss a battery holy grail too good to be true, NVIDIA open sourcing self-driving, Tesla Model Y ‘Standard’ Long Range, and more. more….",https://electrek.co/2026/01/09/podcast-battery-holy-grail-too-good-to-be-true-nvidia-open-sources-self-driving-tesla-model-y-standard/,Electrek,8,2026-01-10T12:07:06.213917
2026-01-09,"Tenways Wayfarer e-bike with free $366 bundle at $1,899 low, Ride1Up + Aventon legacy e-bikes up ...","Leading this week’s Friday Green Deals is the new Tenways Wayfarer Cruiser e-bike with $366 in FREE bundled gear at an $1,899 low. What’s more, we also have three of Aventon’s popular legacy e-bikes at the lowest prices of the last year – all at $1,499, as well as Ride1Up’s New Year Sale with up to $600 e-bike savings starting from $995. There’s also a collection of Bluetti power stations and bundles with exclusive savings, as well as a collection of EcoFlow’s RIVER series of power stations, a n.",https://electrek.co/2026/01/09/tenways-wayfarer-e-bike-1899-low-ride1up-aventon-e-bikes-more/,Electrek,9,2026-01-10T12:07:06.213917
2026-01-09,"Kia reveals three new GT EVs, two sporty electric SUVs and a hot hatch","The Kia GT moniker is getting electrified. Kia unveiled three (well, four really) new electric GT models at the Brussels Motor Show, including two sporty new SUVs and an EV hot hatch. Here’s our first look. more….",https://electrek.co/2026/01/09/kia-reveals-two-sporty-electric-suvs-and-ev-hot-hatch/,Electrek,10,2026-01-10T12:07:06.213917
2026-01-09,"Tesla launches ‘Standard’ Model Y Long Range in Europe, and non-Long Range in Canada","Tesla has launched a new “Standard” Model Y Long Range in Europe and a non-long range version in Canada, bringing another more affordable version of its best-selling electric SUV to these markets. The simultaneous launch in the two markets separated by an ocean is due to Model Y vehicles in Canada actually coming from Europe. Tesla’s trim name-scheming is starting to get a bit complicated. more….",https://electrek.co/2026/01/09/tesla-launches-standard-model-y-long-range-in-europe-non-long-range-canada/,Electrek,11,2026-01-10T12:07:06.213917
2026-01-09,Japan’s vehicle market declines 2% in December,Market picked up in December after five months of decline.,https://www.just-auto.com/news/japans-vehicle-market-declines-2-in-december/,Just Auto,12,2026-01-10T12:07:06.213917
2026-01-09,The Mazda CX-6e Is A Bold Electric SUV Aimed At The Tesla Model Y,The Japanese automaker is finally warming up to electric vehicles with help from its Chinese partner.,https://insideevs.com/news/783964/mazda-cx6e-electric-suv-tesla-model-y/,Inside EVs,13,2026-01-10T12:07:06.213917
2026-01-09,Toyota has an electric pickup? Meet the Hilux BEV,The Hilux has gone electric. Toyota’s best-selling pickup made its European debut in electric form for the first time at the Brussels Motor Show. more….,https://electrek.co/2026/01/09/toyota-electric-pickup-images/,Electrek,14,2026-01-10T12:07:06.213917
2026-01-09,Turntide axial flux motor to power Sierra Echo-S EV in King of the Hammers 2026 off-road race,"Turntide Technologies has announced that its Sierra Echo-S, an EV powered by Turntide axial-flux motor technology, will compete in King of the Hammers 2026 off-road race. The entry is intended to prove out off-road electrification in a race that combines high-speed desert sections with slow, technical rock crawling. The Sierra Echo-S aims to be the. Read more ».",https://chargedevs.com/newswire/the-tech/turntide-axial-flux-motor-to-power-sierra-echo-s-ev-in-king-of-the-hammers-2026-off-road-race/,ChargedEVs,15,2026-01-10T12:07:06.213917
2026-01-09,Electrified shipping moves beyond the pilot phase: CATL’s batteries operating in 900 ships and ve...,"Chinese battery giant CATL is exploring an ocean of opportunities. As Michael Barnard reports in CleanTechnica, the company’s batteries and energy management systems are already operating in roughly 900 ships and vessels. This isn’t just a measure of CATL’s dominance, but an indication that maritime decarbonization is well underway—based on existing electrification technology. “Shipping is. Read more ».",https://chargedevs.com/newswire/electrified-shipping-moves-beyond-the-pilot-phase-catls-batteries-operating-in-900-ships-and-vessels/,ChargedEVs,16,2026-01-10T12:07:06.213917
2026-01-09,Voltpost partners with EVSE to deploy lamppost EV chargers in the US,"Lamppost charging specialist Voltpost has announced a strategic partnership with EVSE LLC, a subsidiary of Control Module Inc. Connecticut-based EVSE is manufacturing Voltpost’s next-generation lamppost EV charger, the Voltpost Air. EVSE has executed several successful pilot projects with municipalities and utilities, including the Los Angeles Bureau of Street Lighting. Voltpost’s lamppost EV charger is designed. Read more ».",https://chargedevs.com/newswire/voltpost-partners-with-evse-to-deploy-lamppost-ev-chargers-in-the-us/,ChargedEVs,17,2026-01-10T12:07:06.213917
2026-01-09,Soneil Spark’s mobile EV charging solution features microgrid capability and financing options,"Soneil Spark’s new Spark Mobile EV Charging Station (MCT) provides on-demand charging in remote, underpowered or off-grid locations. It’s suitable for a wide range of commercial operations, including construction and mining sites, municipal fleets, outdoor events, emergencies or disaster response, and remote utility projects. The Spark MCT is equipped with 50 kWh (or more) of. Read more ».",https://chargedevs.com/newswire/soneil-sparks-mobile-ev-charging-solution-features-microgrid-capability-and-financing-options/,ChargedEVs,18,2026-01-10T12:07:06.213917
2026-01-09,Download the guide to the 800 V EV transition and HIL simulation’s crucial role,"Sponsored by Pickering Interfaces. Discover how the shift to 800 V power system architectures is revolutionizing electric vehicle design and testing. This white paper delves into the reasons behind the move to 800V charging, the challenges it poses for test professionals, and the critical role of hardware-in-the-loop (HIL) simulation in this transition. Learn how 800V. Read more ».",https://chargedevs.com/whitepapers/the-800-v-ev-transition-hil-simulations-crucial-role/,ChargedEVs,19,2026-01-10T12:07:06.213917
2026-01-09,"Hyundai’s new electric van is big enough for nine, but this EV may end up being the bigger hit","Hyundai’s new electric people mover can fit up to nine passengers. The Staria is Hyundai’s biggest EV to date, but this small electric car is coming soon that will likely be an even bigger hit. more….",https://electrek.co/2026/01/09/hyundais-electric-van-seats-nine-this-ev-may-be-bigger-hit/,Electrek,20,2026-01-10T12:07:06.213917
2026-01-09,The Zeekr 7GT Raises The Bar For All EVs In Europe,Zeekr’s electric wagon is the continent's fastest-charging EV with a peak rating of 480 kW.,https://insideevs.com/news/783940/zeekr-7gt-eveurope-debut/,Inside EVs,21,2026-01-10T12:07:06.213917
2026-01-09,"Elon Musk’s xAI tells investors it will build AI for Tesla Optimus, amid breach of fiduciary duty...","In a move that completely undermines the “Tesla is an AI company” narrative, Elon Musk’s private startup, xAI, has reportedly told investors that it plans to build the AI to power Tesla’s Optimus robot. This new development comes from a Bloomberg report detailing xAI’s widening losses and massive cash burn. According to the report, xAI executives explicitly told investors that their goal is to “develop self-sufficient AI to power robots like Tesla’s Optimus. ” This is a massive shift in the n...",https://electrek.co/2026/01/09/elon-musk-xai-build-ai-tesla-optimus-amid-breach-of-fiduciary-duty-lawsuit/,Electrek,22,2026-01-10T12:07:06.213917
2026-01-09,Kia Just Gave Its Affordable EVs More Power And Pretend Gears,"These new GT models are not as powerful as we were hoping, but they're still pretty quick and they get plenty of other upgrades.",https://insideevs.com/news/783926/kia-ev3-ev4-ev5-gt/,Inside EVs,23,2026-01-10T12:07:06.213917
2026-01-09,The Hyundai Staria EV Does What The Volkswagen ID. Buzz Can’t,The futuristic electric minivan can drive up to 248 miles on a full charge. But that’s not the best part.,https://insideevs.com/news/783932/hyundai-staria-electric-minivan-range-charging-battery/,Inside EVs,24,2026-01-10T12:07:06.213917
2026-01-09,GM Takes A $6 Billion Hit Thanks To EV Policy Whiplash,"Plus, China is seeking to increase its oversight on battery makers and the EVs set to break cover at the Brussel Motor show.",https://insideevs.com/news/783844/general-motors-7-billion-ev-loss/,Inside EVs,25,2026-01-10T12:07:06.213917
2026-01-09,Urban Foresight leads study into floating charging hubs for electric boats,"A consortium led by UK sustainability consultancy Urban Foresight has won funding from Innovate UK to lead a study called CoastalCoRRE, which will explore the concept of modular, floating electric boat charging hubs. The idea is that the portable charging hubs could help overcome the physical, electrical and environmental constraints of remote coastal locations, where. Read more ».",https://chargedevs.com/newswire/urban-foresight-leads-study-into-floating-charging-hubs-for-electric-boats/,ChargedEVs,26,2026-01-10T12:07:06.213917
2026-01-09,"Kia Revealed A Tiny, Affordable EV. See The EV2",The small crossover can charge from 10% to 80% in 30 minutes. It can also send power from its battery back to the grid.,https://insideevs.com/news/783922/kia-ev2-official-range-specs-charging-images/,Inside EVs,27,2026-01-10T12:07:06.213917
2026-01-09,TomTom and Visteon partner on onboard conversational AI navigation,The partnership combines TomTom’s navigation software with Visteon’s expertise in cockpit electronics to create a system capable of handling complex driver requests through “natural” language.,https://www.just-auto.com/news/tomtom-visteon-conversational-ai-navigation/,Just Auto,28,2026-01-10T12:07:06.213917
2026-01-09,First Brands Group launches sale process under Chapter 11,"The company intends to put all of its assets on the market and expects the sale process to be completed in the first quarter of 2026, subject to approval from the bankruptcy court.",https://www.just-auto.com/news/first-brands-group-sale-process/,Just Auto,29,2026-01-10T12:07:06.213917
2026-01-09,GM to take $6bn charge after EV strategy reset,"The expected charges follow a strategic review announced in October 2025, as the automaker adjusted its EV capacity and manufacturing footprint.",https://www.just-auto.com/news/gm-6bn-charge-ev-strategy/,Just Auto,30,2026-01-10T12:07:06.213917
2026-01-09,Infineon and HL Klemove sign MoU on SDV technologies,"As part of the MoU, the companies will jointly develop “next-generation” zonal control unit applications using Infineon’s microcontrollers and power semiconductors.",https://www.just-auto.com/news/infineon-hl-klemove-sdv-technologies/,Just Auto,31,2026-01-10T12:07:06.213917
2026-01-09,Volvo targets 810 km range with upcoming EX60 electric SUV,The Swedish carmaker has released technical specifications ahead of the model’s planned debut on 21 January 2026.,https://www.just-auto.com/news/volvo-targets-ex60-810km-range/,Just Auto,32,2026-01-10T12:07:06.213917
2026-01-09,China’s domestic sales dip as production and exports surge,"With subsidies suspended across a wide range of regions, sales of LVs in China recorded negative growth in November.",https://www.just-auto.com/industry-data/chinas-domestic-sales-dip-as-production-and-exports-surge/,Just Auto,33,2026-01-10T12:07:06.213917
2026-01-09,Xpeng launches EREV version of G7 SUV,Company claims the new model has the world’s longest driving range.,https://www.just-auto.com/news/xpeng-launches-erev-version-of-g7-suv/,Just Auto,34,2026-01-10T12:07:06.213917
2026-01-09,"Kia unveils the tiny, urban-focused EV2, but will the US ever see it?","Kia unveiled its new compact, entry-level EV2 electric hatchback at the Brussels Motor Show this morning. It looks like a great, affordable EV… that the US may never see. more….",https://electrek.co/2026/01/09/kia-unveils-the-tiny-urban-focused-ev2-but-will-the-us-ever-see-it/,Electrek,35,2026-01-10T12:07:06.213917
2026-01-09,Blade Outboards launches affordable new electric boat motors,"Electric outboards have long been pitched as the cleaner, quieter alternative to gas motors. But according to Blade, ideology alone isn’t enough to convince boaters to switch. The numbers actually have to work, or folks won’t be able to make the switch. more….",https://electrek.co/2026/01/09/blade-outboards-launches-affordable-new-electric-boat-motors/,Electrek,36,2026-01-10T12:07:06.213917
2026-01-09,A Tiny Car Company Is Coming To America To Do What Tesla Wouldn’t,The perpetually delayed Tesla Roadster is still missing. Caterham’s new EV sports car fills that gap–and has a NACS port.,https://insideevs.com/news/783874/caterham-project-v-us-debut-price-specs/,Inside EVs,37,2026-01-10T12:07:06.213917
2026-01-09,"Congressman claims Tesla design killed at least 15, solar tax credit lives on","On today’s heated episode of Quick Charge, a US Congressman claims Tesla’s poor design caused at least 15 deaths, Elon says he’s a few billion miles away from real Full Self Driving, and Volvo teases an incredible new EX60 with 400 miles of range. more….",https://electrek.co/2026/01/08/congressman-claims-tesla-design-killed-at-least-15-solar-tax-credit-lives-on/,Electrek,38,2026-01-10T12:07:06.213917
2026-01-09,How Lime increased ridership over 60% by letting people sit down,"Sometimes innovation isn’t simply about going faster or adding more tech. Sometimes it’s as simple as giving people a seat. That appears to be the case in Seattle, where Lime says its ridership jumped by an eye-opening 61% last year. According to the company, a major contributor to that growth was the LimeGlider – a seated electric scooter that blends elements of scooters, bikes, and mopeds into a single, highly approachable form factor. more….",https://electrek.co/2026/01/08/how-lime-increased-ridership-over-60-by-letting-people-sit-down/,Electrek,39,2026-01-10T12:07:06.213917
2026-01-08,Blink now takes crypto payments at DC fast chargers in the US,"Blink Charging now takes crypto at select DC fast chargers in the US, letting EV drivers pay for a charging session with a dollar‑pegged stablecoin instead of a card or app. more….",https://electrek.co/2026/01/08/blink-crypto-dc-fast-chargers-us/,Electrek,40,2026-01-10T12:07:06.213917
2026-01-08,Genesis is launching its first luxury electric off-road SUV and it looks a bit familiar,"The electric off-road luxury SUV was spotted for the first time in pubic, but it doesn’t quite look like the cool concept Genesis showed off last year. more….",https://electrek.co/2026/01/08/genesis-launching-first-electric-off-road-suv-video/,Electrek,41,2026-01-10T12:07:06.213917
2026-01-08,The Plug-In Hybrid Jeep Wrangler And Grand Cherokee Are Dead,"Stellantis has canceled its plug-in hybrid Chrylser and Jeep models as it focuses on hybrids, EVs and EREVs.",https://insideevs.com/news/783840/jeep-wrangler-phev-chrysler-dead/,Inside EVs,42,2026-01-10T12:07:06.213917
2026-01-08,9.5 MWh of batteries will power this huge Brooklyn EV charging depot,"XCharge North America is planning one of the largest battery-backed EV charging depots in the US, and it’s coming to Brooklyn. more….",https://electrek.co/2026/01/08/9-5-mwh-of-batteries-will-power-this-huge-brooklyn-ev-charging-depot/,Electrek,43,2026-01-10T12:07:06.213917
2026-01-08,This new EV is about to become China’s largest electric SUV,China has a new flagship EV en route that will become the largest electric SUV on the market later this year. more….,https://electrek.co/2026/01/08/new-ev-chinas-largest-electric-suv/,Electrek,44,2026-01-10T12:07:06.213917
2026-01-08,The War On Electronic Door Handles Just Came To The U.S.,A bill has been introduced to congress to regulate pop-out and electronic door handles on new cars.,https://insideevs.com/news/783820/safe-exit-act-us-congress/,Inside EVs,45,2026-01-10T12:07:06.213917
2026-01-08,Are Tesla Gigafactory Berlin’s days numbered?,"Is Tesla preparing to pull the plug on domestic production in Germany. It might sound crazy for a factory that just opened a few years ago, but when you look at the abysmal sales numbers in Europe and combine them with the latest threats from management against the union, the writing might be on the wall. For months, we have been reporting on the demand issues Tesla is facing in Europe. Now, the situation has deteriorated to a point where the existence of Gigafactory Berlin itself seems to be in.",https://electrek.co/2026/01/08/are-tesla-gigafactory-berlins-days-numbered/,Electrek,46,2026-01-10T12:07:06.213917
2026-01-08,Affordable Kia EV2: This Is Our Best Look Yet,Kia’s new entry-level electric crossover will enter Europe's increasingly competitive affordable EV market.,https://insideevs.com/news/783806/kia-ev2-teaser-brussel-motor-show/,Inside EVs,47,2026-01-10T12:07:06.213917
2026-01-08,These were the best-selling EVs in the US in 2025 outside of Tesla,"Despite slower sales in the final few months of 2025, most automakers reported higher overall EV sales in the US. These were the best-selling models outside of Tesla. more….",https://electrek.co/2026/01/08/best-selling-evs-us-2025-outside-tesla/,Electrek,48,2026-01-10T12:07:06.213917
